cik,filedFor,ticker,no_shares,value,nameOfIssuer
1067983,2024-03-31,BAC,22751400,862733088,BANK AMER CORP
1067983,2024-03-31,BAC,311780000,11822697600,BANK AMER CORP
1067983,2024-03-31,BAC,11999000,455002080,BANK AMER CORP
1067983,2024-03-31,BAC,39675000,1504476000,BANK AMER CORP
1067983,2024-03-31,BAC,401966106,15242554740,BANK AMER CORP
1067983,2024-03-31,BAC,28000000,1061760000,BANK AMER CORP
1067983,2024-03-31,BAC,9800000,371616000,BANK AMER CORP
1067983,2024-03-31,COF,1000000,148890000,CAPITAL ONE FINL CORP
1067983,2024-03-31,COF,4988739,742773350,CAPITAL ONE FINL CORP
1067983,2024-03-31,COF,3920291,583692127,CAPITAL ONE FINL CORP
1067983,2024-03-31,COF,2137000,318177930,CAPITAL ONE FINL CORP
1067983,2024-03-31,COF,425000,63278250,CAPITAL ONE FINL CORP
1067983,2024-03-31,CHTR,3828941,1112805123,CHARTER COMMUNICATIONS INC N
1067983,2024-03-31,CVX,17564001,2770545518,CHEVRON CORP NEW
1067983,2024-03-31,CVX,61400,9685236,CHEVRON CORP NEW
1067983,2024-03-31,CVX,2092000,329992080,CHEVRON CORP NEW
1067983,2024-03-31,CVX,36886881,5818536609,CHEVRON CORP NEW
1067983,2024-03-31,CVX,2858400,450884016,CHEVRON CORP NEW
1067983,2024-03-31,CVX,61579525,9713554274,CHEVRON CORP NEW
1067983,2024-03-31,CVX,1938000,305700120,CHEVRON CORP NEW
1067983,2024-03-31,C,3645000,230509800,CITIGROUP INC
1067983,2024-03-31,C,89000,5628360,CITIGROUP INC
1067983,2024-03-31,C,28405025,1796333781,CITIGROUP INC
1067983,2024-03-31,C,5685250,359535210,CITIGROUP INC
1067983,2024-03-31,C,14407522,911131691,CITIGROUP INC
1067983,2024-03-31,C,3013000,190542120,CITIGROUP INC
1067983,2024-03-31,KO,800000,48944000,COCA COLA CO
1067983,2024-03-31,KO,371471,22726596,COCA COLA CO
1067983,2024-03-31,KO,85000,5200300,COCA COLA CO
1067983,2024-03-31,KO,80283200,4911726176,COCA COLA CO
1067983,2024-03-31,KO,1824000,111592320,COCA COLA CO
1067983,2024-03-31,KO,14411200,881677216,COCA COLA CO
1067983,2024-03-31,KO,14990400,917112672,COCA COLA CO
1067983,2024-03-31,KO,282722729,17296976560,COCA COLA CO
1067983,2024-03-31,KO,3552000,217311360,COCA COLA CO
1067983,2024-03-31,KO,960000,58732800,COCA COLA CO
1067983,2024-03-31,DVA,17582088,2427207248,DAVITA INC
1067983,2024-03-31,DVA,18513482,2555786190,DAVITA INC
1067983,2024-03-31,DEO,227750,33875535,DIAGEO P L C
1067983,2024-03-31,FND,2105000,272850100,FLOOR & DECOR HLDGS INC
1067983,2024-03-31,FND,1165900,151123958,FLOOR & DECOR HLDGS INC
1067983,2024-03-31,FND,80880,10483666,FLOOR & DECOR HLDGS INC
1067983,2024-03-31,FND,960120,124450754,FLOOR & DECOR HLDGS INC
1067983,2024-03-31,FND,468100,60675122,FLOOR & DECOR HLDGS INC
1067983,2024-03-31,JEF,433558,19119908,JEFFERIES FINL GROUP INC
1067983,2024-03-31,KHC,325634818,12015924784,KRAFT HEINZ CO
1067983,2024-03-31,KR,16607090,948763052,KROGER CO
1067983,2024-03-31,KR,768531,43906176,KROGER CO
1067983,2024-03-31,KR,5367119,306623508,KROGER CO
1067983,2024-03-31,KR,27257260,1557207264,KROGER CO
1067983,2024-03-31,LEN.B,152572,23523551,LENNAR CORP
1067983,2024-03-31,LLYVK,3854511,168904672,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVK,143157,6273140,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVK,5529646,242309088,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVK,162620,7126008,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVK,1442656,63217186,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVA,1077028,45612136,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVA,3284775,139110221,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVA,233347,9882245,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LLYVA,456768,19344125,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMK,14778322,439063947,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMK,44308330,1316400484,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMK,650480,19325761,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMK,5749156,170807425,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMA,4308117,127951075,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMA,25687044,762905207,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMA,933391,27721713,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LSXMA,1827072,54264038,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,FWONK,3736730,245129488,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,FWONK,3344800,219418880,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,FWONK,515501,33816866,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,FWONK,125420,8227552,LIBERTY MEDIA CORP DEL
1067983,2024-03-31,LPX,2253038,189052419,LOUISIANA PAC CORP
1067983,2024-03-31,LPX,4344909,364581314,LOUISIANA PAC CORP
1067983,2024-03-31,MA,3986648,1919850077,MASTERCARD INC
1067983,2024-03-31,MCO,72100,28337463,MOODYS CORP
1067983,2024-03-31,MCO,11973928,4706112922,MOODYS CORP
1067983,2024-03-31,MCO,12623750,4961512463,MOODYS CORP
1067983,2024-03-31,NVR,11112,90006756,NVR INC
1067983,2024-03-31,OXY,248018128,16118698139,OCCIDENTAL PETE CORP
1067983,2024-03-31,SPY,39400,20608958,SPDR S&P 500 ETF TR
1067983,2024-03-31,SIRI,36681912,142325819,SIRIUS XM HOLDINGS INC
1067983,2024-03-31,SNOW,6125376,989860762,SNOWFLAKE INC
1067983,2024-03-31,TMUS,570000,93035400,T-MOBILE US INC
1067983,2024-03-31,TMUS,4672000,762563840,T-MOBILE US INC
1067983,2024-03-31,VOO,43000,20670100,VANGUARD INDEX FDS
1067983,2024-03-31,VRSN,4910132,930519115,VERISIGN INC
1067983,2024-03-31,VRSN,7905481,1498167704,VERISIGN INC
1067983,2024-03-31,PARA,3956389,46566699,PARAMOUNT GLOBAL
1067983,2024-03-31,PARA,239407,2817820,PARAMOUNT GLOBAL
1067983,2024-03-31,PARA,3335969,39264355,PARAMOUNT GLOBAL
1067983,2024-03-31,V,8297460,2315655137,VISA INC
1067983,2024-03-31,AON,2304000,768890880,AON PLC
1067983,2024-03-31,AON,43806,14618938,AON PLC
1067983,2024-03-31,AON,1752194,584742182,AON PLC
1067983,2024-03-31,NU,107118784,1277927093,NU HLDGS LTD
1067983,2024-03-31,LILA,1005607,7009081,LIBERTY LATIN AMERICA LTD
1067983,2024-03-31,LILA,1625185,11327539,LIBERTY LATIN AMERICA LTD
1067983,2024-03-31,LILAK,1284020,8975300,LIBERTY LATIN AMERICA LTD
1067983,2024-03-31,CB,25923840,6717644659,CHUBB LIMITED
1067983,2023-12-31,ALLY,12719675,444171051,ALLY FINL INC
1067983,2023-12-31,ALLY,2803875,97911315,ALLY FINL INC
1067983,2023-12-31,ALLY,4228200,147648744,ALLY FINL INC
1067983,2023-12-31,ALLY,3137000,109544040,ALLY FINL INC
1067983,2023-12-31,ALLY,4836250,168881850,ALLY FINL INC
1067983,2023-12-31,ALLY,1275000,44523000,ALLY FINL INC
1067983,2023-12-31,AMZN,7724000,1173584560,AMAZON COM INC
1067983,2023-12-31,AMZN,2276000,345815440,AMAZON COM INC
1067983,2023-12-31,AXP,1149942,215430134,AMERICAN EXPRESS CO
1067983,2023-12-31,AXP,149061045,27925096170,AMERICAN EXPRESS CO
1067983,2023-12-31,AXP,1399713,262222233,AMERICAN EXPRESS CO
1067983,2023-12-31,AAPL,692000,133230760,APPLE INC
1067983,2023-12-31,AAPL,3840000,739315200,APPLE INC
1067983,2023-12-31,AAPL,24294000,4677323820,APPLE INC
1067983,2023-12-31,AAPL,59147916,11387748267,APPLE INC
1067983,2023-12-31,AAPL,2724000,524451720,APPLE INC
1067983,2023-12-31,AAPL,20424207,3932272574,APPLE INC
1067983,2023-12-31,AAPL,61542988,11848871480,APPLE INC
1067983,2023-12-31,AAPL,12152000,2339624560,APPLE INC
1067983,2023-12-31,AAPL,47832000,9209094960,APPLE INC
1067983,2023-12-31,AAPL,666422889,128306398819,APPLE INC
1067983,2023-12-31,AAPL,2712000,522141360,APPLE INC
1067983,2023-12-31,AAPL,3776000,726993280,APPLE INC
1067983,2023-12-31,BATRK,108217,4283229,ATLANTA BRAVES HLDGS INC
1067983,2023-12-31,BATRK,96867,3833996,ATLANTA BRAVES HLDGS INC
1067983,2023-12-31,BATRK,14929,590890,ATLANTA BRAVES HLDGS INC
1067983,2023-12-31,BATRK,3632,143755,ATLANTA BRAVES HLDGS INC
1067983,2023-12-31,BAC,3920000,131986400,BANK AMER CORP
1067983,2023-12-31,BAC,11900000,400673000,BANK AMER CORP
1067983,2023-12-31,BAC,17482500,588635775,BANK AMER CORP
1067983,2023-12-31,BAC,140000000,4713800000,BANK AMER CORP
1067983,2023-12-31,BAC,31478000,1059864260,BANK AMER CORP
1067983,2023-12-31,BAC,2100000,70707000,BANK AMER CORP
1067983,2023-12-31,BAC,22751400,766039638,BANK AMER CORP
1067983,2023-12-31,BAC,311780000,10497632600,BANK AMER CORP
1067983,2023-12-31,BAC,11999000,404006330,BANK AMER CORP
1067983,2023-12-31,BAC,39675000,1335857250,BANK AMER CORP
1067983,2023-12-31,BAC,401966106,13534198789,BANK AMER CORP
1067983,2023-12-31,BAC,28000000,942760000,BANK AMER CORP
1067983,2023-12-31,BAC,9800000,329966000,BANK AMER CORP
1067983,2023-12-31,COF,1000000,131120000,CAPITAL ONE FINL CORP
1067983,2023-12-31,COF,4988739,654123458,CAPITAL ONE FINL CORP
1067983,2023-12-31,COF,3920291,514028556,CAPITAL ONE FINL CORP
1067983,2023-12-31,COF,2137000,280203440,CAPITAL ONE FINL CORP
1067983,2023-12-31,COF,425000,55726000,CAPITAL ONE FINL CORP
1067983,2023-12-31,CHTR,3828941,1488232788,CHARTER COMMUNICATIONS INC N
1067983,2023-12-31,CVX,17564001,2619846389,CHEVRON CORP NEW
1067983,2023-12-31,CVX,61400,9158424,CHEVRON CORP NEW
1067983,2023-12-31,CVX,2092000,312042720,CHEVRON CORP NEW
1067983,2023-12-31,CVX,40000000,5966400000,CHEVRON CORP NEW
1067983,2023-12-31,CVX,2858400,426358944,CHEVRON CORP NEW
1067983,2023-12-31,CVX,61579525,9185201949,CHEVRON CORP NEW
1067983,2023-12-31,CVX,1938000,289072080,CHEVRON CORP NEW
1067983,2023-12-31,C,3645000,187498800,CITIGROUP INC
1067983,2023-12-31,C,89000,4578160,CITIGROUP INC
1067983,2023-12-31,C,28405025,1461154486,CITIGROUP INC
1067983,2023-12-31,C,5685250,292449260,CITIGROUP INC
1067983,2023-12-31,C,14407522,741122932,CITIGROUP INC
1067983,2023-12-31,C,3013000,154988720,CITIGROUP INC
1067983,2023-12-31,KO,800000,47144000,COCA COLA CO
1067983,2023-12-31,KO,371471,21890786,COCA COLA CO
1067983,2023-12-31,KO,85000,5009050,COCA COLA CO
1067983,2023-12-31,KO,80283200,4731088976,COCA COLA CO
1067983,2023-12-31,KO,1824000,107488320,COCA COLA CO
1067983,2023-12-31,KO,14411200,849252016,COCA COLA CO
1067983,2023-12-31,KO,14990400,883384272,COCA COLA CO
1067983,2023-12-31,KO,282722729,16660850420,COCA COLA CO
1067983,2023-12-31,KO,3552000,209319360,COCA COLA CO
1067983,2023-12-31,KO,960000,56572800,COCA COLA CO
1067983,2023-12-31,DVA,17582088,1841899539,DAVITA INC
1067983,2023-12-31,DVA,18513482,1939472374,DAVITA INC
1067983,2023-12-31,DEO,227750,33174065,DIAGEO P L C
1067983,2023-12-31,FND,2105000,234833800,FLOOR & DECOR HLDGS INC
1067983,2023-12-31,FND,1165900,130067804,FLOOR & DECOR HLDGS INC
1067983,2023-12-31,FND,80880,9022973,FLOOR & DECOR HLDGS INC
1067983,2023-12-31,FND,960120,107110987,FLOOR & DECOR HLDGS INC
1067983,2023-12-31,FND,468100,52221236,FLOOR & DECOR HLDGS INC
1067983,2023-12-31,HPQ,3009030,90541713,HP INC
1067983,2023-12-31,HPQ,3432465,103282872,HP INC
1067983,2023-12-31,HPQ,13201420,397230728,HP INC
1067983,2023-12-31,HPQ,3209800,96582882,HP INC
1067983,2023-12-31,JEF,433558,17520079,JEFFERIES FINL GROUP INC
1067983,2023-12-31,KHC,325634818,12041975570,KRAFT HEINZ CO
1067983,2023-12-31,KR,16607090,759110084,KROGER CO
1067983,2023-12-31,KR,768531,35129552,KROGER CO
1067983,2023-12-31,KR,5367119,245331009,KROGER CO
1067983,2023-12-31,KR,27257260,1245929355,KROGER CO
1067983,2023-12-31,LEN.B,152572,20452277,LENNAR CORP
1067983,2023-12-31,LLYVK,3854511,144120166,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVK,143157,5352640,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVK,5529646,206753464,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVK,162620,6080362,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVK,1442656,53940908,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVA,1077028,39365373,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVA,3284775,120058526,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVA,233347,8528833,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LLYVA,456768,16694870,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMK,14778322,425320107,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMK,22030333,634032984,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMK,650480,18720814,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMK,5749156,165460710,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMA,4308117,123815283,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMA,13139100,377617734,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMA,933391,26825657,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LSXMA,1827072,52510049,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,FWONK,3736730,235899765,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,FWONK,3344800,211157224,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,FWONK,515501,32543578,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,FWONK,125420,7917765,LIBERTY MEDIA CORP DEL
1067983,2023-12-31,LPX,2700000,191241000,LOUISIANA PAC CORP
1067983,2023-12-31,LPX,4344909,307749904,LOUISIANA PAC CORP
1067983,2023-12-31,MA,3986648,1700345238,MASTERCARD INC
1067983,2023-12-31,MCO,72100,28159376,MOODYS CORP
1067983,2023-12-31,MCO,11973928,4676537320,MOODYS CORP
1067983,2023-12-31,MCO,12623750,4930331800,MOODYS CORP
1067983,2023-12-31,NVR,11112,77789000,NVR INC
1067983,2023-12-31,OXY,243715804,14552270657,OCCIDENTAL PETE CORP
1067983,2023-12-31,SPY,39400,18727214,SPDR S&P 500 ETF TR
1067983,2023-12-31,SIRI,40243058,220129527,SIRIUS XM HOLDINGS INC
1067983,2023-12-31,SNOW,6125376,1218949824,SNOWFLAKE INC
1067983,2023-12-31,TMUS,570000,91388100,T-MOBILE US INC
1067983,2023-12-31,TMUS,4672000,749061760,T-MOBILE US INC
1067983,2023-12-31,VOO,43000,18782400,VANGUARD INDEX FDS
1067983,2023-12-31,VRSN,4910132,1011290787,VERISIGN INC
1067983,2023-12-31,VRSN,7905481,1628212867,VERISIGN INC
1067983,2023-12-31,PARA,1496319,22130558,PARAMOUNT GLOBAL
1067983,2023-12-31,PARA,8016678,118566668,PARAMOUNT GLOBAL
1067983,2023-12-31,PARA,13943221,206220239,PARAMOUNT GLOBAL
1067983,2023-12-31,PARA,36530304,540283196,PARAMOUNT GLOBAL
1067983,2023-12-31,PARA,3335969,49338982,PARAMOUNT GLOBAL
1067983,2023-12-31,V,8297460,2160243711,VISA INC
1067983,2023-12-31,AON,2304000,670510080,AON PLC
1067983,2023-12-31,AON,43806,12748422,AON PLC
1067983,2023-12-31,AON,1752194,509923498,AON PLC
1067983,2023-12-31,NU,107118784,892299471,NU HLDGS LTD
1067983,2023-12-31,LILA,1005607,7350987,LIBERTY LATIN AMERICA LTD
1067983,2023-12-31,LILA,1625185,11880102,LIBERTY LATIN AMERICA LTD
1067983,2023-12-31,LILAK,1284020,9424707,LIBERTY LATIN AMERICA LTD
1067983,2023-09-30,ALLY,12719675,339360929,ALLY FINL INC
1067983,2023-09-30,ALLY,2803875,74807385,ALLY FINL INC
1067983,2023-09-30,ALLY,4228200,112808376,ALLY FINL INC
1067983,2023-09-30,ALLY,3137000,83695160,ALLY FINL INC
1067983,2023-09-30,ALLY,4836250,129031150,ALLY FINL INC
1067983,2023-09-30,ALLY,1275000,34017000,ALLY FINL INC
1067983,2023-09-30,AMZN,7724000,981874880,AMAZON COM INC
1067983,2023-09-30,AMZN,2276000,289325120,AMAZON COM INC
1067983,2023-09-30,AXP,1149942,171559847,AMERICAN EXPRESS CO
1067983,2023-09-30,AXP,149061045,22238417304,AMERICAN EXPRESS CO
1067983,2023-09-30,AXP,1399713,208823182,AMERICAN EXPRESS CO
1067983,2023-09-30,AAPL,1025856,175636806,APPLE INC
1067983,2023-09-30,AAPL,3840000,657446400,APPLE INC
1067983,2023-09-30,AAPL,24294000,4159375740,APPLE INC
1067983,2023-09-30,AAPL,63226534,10825014886,APPLE INC
1067983,2023-09-30,AAPL,2724000,466376040,APPLE INC
1067983,2023-09-30,AAPL,20424207,3496828480,APPLE INC
1067983,2023-09-30,AAPL,65178619,11159231359,APPLE INC
1067983,2023-09-30,AAPL,12152000,2080543920,APPLE INC
1067983,2023-09-30,AAPL,47832000,8189316720,APPLE INC
1067983,2023-09-30,AAPL,668375166,114432512171,APPLE INC
1067983,2023-09-30,AAPL,2712000,464321520,APPLE INC
1067983,2023-09-30,AAPL,3776000,646488960,APPLE INC
1067983,2023-09-30,BATRK,108217,3866593,ATLANTA BRAVES HLDGS INC
1067983,2023-09-30,BATRK,96867,3461058,ATLANTA BRAVES HLDGS INC
1067983,2023-09-30,BATRK,14929,533413,ATLANTA BRAVES HLDGS INC
1067983,2023-09-30,BATRK,3632,129771,ATLANTA BRAVES HLDGS INC
1067983,2023-09-30,BAC,3920000,107329600,BANK AMER CORP
1067983,2023-09-30,BAC,11900000,325822000,BANK AMER CORP
1067983,2023-09-30,BAC,17482500,478670850,BANK AMER CORP
1067983,2023-09-30,BAC,140000000,3833200000,BANK AMER CORP
1067983,2023-09-30,BAC,31478000,861867640,BANK AMER CORP
1067983,2023-09-30,BAC,2100000,57498000,BANK AMER CORP
1067983,2023-09-30,BAC,22751400,622933332,BANK AMER CORP
1067983,2023-09-30,BAC,311780000,8536536400,BANK AMER CORP
1067983,2023-09-30,BAC,11999000,328532620,BANK AMER CORP
1067983,2023-09-30,BAC,39675000,1086301500,BANK AMER CORP
1067983,2023-09-30,BAC,401966106,11005831982,BANK AMER CORP
1067983,2023-09-30,BAC,28000000,766640000,BANK AMER CORP
1067983,2023-09-30,BAC,9800000,268324000,BANK AMER CORP
1067983,2023-09-30,COF,1000000,97050000,CAPITAL ONE FINL CORP
1067983,2023-09-30,COF,4988739,484157120,CAPITAL ONE FINL CORP
1067983,2023-09-30,COF,3920291,380464242,CAPITAL ONE FINL CORP
1067983,2023-09-30,COF,2137000,207395850,CAPITAL ONE FINL CORP
1067983,2023-09-30,COF,425000,41246250,CAPITAL ONE FINL CORP
1067983,2023-09-30,CHTR,3828941,1684044831,CHARTER COMMUNICATIONS INC N
1067983,2023-09-30,CVX,12723831,2145492383,CHEVRON CORP NEW
1067983,2023-09-30,CVX,61400,10353268,CHEVRON CORP NEW
1067983,2023-09-30,CVX,2092000,352753040,CHEVRON CORP NEW
1067983,2023-09-30,CVX,28995133,4889159326,CHEVRON CORP NEW
1067983,2023-09-30,CVX,2858400,481983408,CHEVRON CORP NEW
1067983,2023-09-30,CVX,61579525,10383539506,CHEVRON CORP NEW
1067983,2023-09-30,CVX,1938000,326785560,CHEVRON CORP NEW
1067983,2023-09-30,C,3645000,149918850,CITIGROUP INC
1067983,2023-09-30,C,89000,3660570,CITIGROUP INC
1067983,2023-09-30,C,28405025,1168298678,CITIGROUP INC
1067983,2023-09-30,C,5685250,233834333,CITIGROUP INC
1067983,2023-09-30,C,14407522,592581380,CITIGROUP INC
1067983,2023-09-30,C,3013000,123924690,CITIGROUP INC
1067983,2023-09-30,KO,800000,44784000,COCA COLA CO
1067983,2023-09-30,KO,371471,20794947,COCA COLA CO
1067983,2023-09-30,KO,85000,4758300,COCA COLA CO
1067983,2023-09-30,KO,80283200,4494253536,COCA COLA CO
1067983,2023-09-30,KO,1824000,102107520,COCA COLA CO
1067983,2023-09-30,KO,14411200,806738976,COCA COLA CO
1067983,2023-09-30,KO,14990400,839162592,COCA COLA CO
1067983,2023-09-30,KO,282722729,15826818369,COCA COLA CO
1067983,2023-09-30,KO,3552000,198840960,COCA COLA CO
1067983,2023-09-30,KO,960000,53740800,COCA COLA CO
1067983,2023-09-30,DHI,54796,5888926,D R HORTON INC
1067983,2023-09-30,DHI,5914918,635676237,D R HORTON INC
1067983,2023-09-30,DVA,17582088,1662034779,DAVITA INC
1067983,2023-09-30,DVA,18513482,1750079453,DAVITA INC
1067983,2023-09-30,DEO,227750,33975745,DIAGEO P L C
1067983,2023-09-30,FND,2105000,190502500,FLOOR & DECOR HLDGS INC
1067983,2023-09-30,FND,1165900,105513950,FLOOR & DECOR HLDGS INC
1067983,2023-09-30,FND,80880,7319640,FLOOR & DECOR HLDGS INC
1067983,2023-09-30,FND,960120,86890860,FLOOR & DECOR HLDGS INC
1067983,2023-09-30,FND,468100,42363050,FLOOR & DECOR HLDGS INC
1067983,2023-09-30,GL,831014,90356152,GLOBE LIFE INC
1067983,2023-09-30,HPQ,5850000,150345000,HP INC
1067983,2023-09-30,HPQ,13025767,334762212,HP INC
1067983,2023-09-30,HPQ,3444000,88510800,HP INC
1067983,2023-09-30,HPQ,16476783,423453323,HP INC
1067983,2023-09-30,HPQ,27840300,715495710,HP INC
1067983,2023-09-30,HPQ,7933000,203878100,HP INC
1067983,2023-09-30,HPQ,27837485,715423365,HP INC
1067983,2023-09-30,HPQ,111700,2870690,HP INC
1067983,2023-09-30,JEF,433558,15881230,JEFFERIES FINL GROUP INC
1067983,2023-09-30,KHC,325634818,10954355278,KRAFT HEINZ CO
1067983,2023-09-30,KR,16607090,743167278,KROGER CO
1067983,2023-09-30,KR,768531,34391762,KROGER CO
1067983,2023-09-30,KR,5367119,240178575,KROGER CO
1067983,2023-09-30,KR,27257260,1219762385,KROGER CO
1067983,2023-09-30,LEN.B,152572,15597436,LENNAR CORP
1067983,2023-09-30,LLYVK,3854511,123729803,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVK,143157,4595340,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVK,5529646,177501637,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVK,162620,5220102,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVK,1442656,46309258,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVA,1077028,34378734,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVA,3284775,104850018,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVA,233347,7448436,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LLYVA,456768,14580035,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMK,14778322,376256078,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMK,22030333,560892278,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMK,650480,16561221,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMK,5749156,146373512,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMA,4308117,109641578,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMA,13139100,334390095,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMA,933391,23754801,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LSXMA,1827072,46498982,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,FWONK,3736730,232798279,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,FWONK,3344800,208381040,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,FWONK,515501,32115712,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,FWONK,125420,7813666,LIBERTY MEDIA CORP DEL
1067983,2023-09-30,LPX,2700000,149229000,LOUISIANA PAC CORP
1067983,2023-09-30,LPX,4344909,240143120,LOUISIANA PAC CORP
1067983,2023-09-30,MKL,4050,5963585,MARKEL CORP
1067983,2023-09-30,MKL,80880,119094991,MARKEL CORP
1067983,2023-09-30,MKL,70535,103862082,MARKEL CORP
1067983,2023-09-30,MKL,3250,4785593,MARKEL CORP
1067983,2023-09-30,MA,3986648,1578353810,MASTERCARD INC
1067983,2023-09-30,MCO,72100,22795857,MOODYS CORP
1067983,2023-09-30,MCO,11973928,3785796816,MOODYS CORP
1067983,2023-09-30,MCO,12623750,3991251038,MOODYS CORP
1067983,2023-09-30,NVR,11112,66264190,NVR INC
1067983,2023-09-30,OXY,224129192,14541501977,OCCIDENTAL PETE CORP
1067983,2023-09-30,SPY,39400,16842712,SPDR S&P 500 ETF TR
1067983,2023-09-30,SIRI,9683224,43768172,SIRIUS XM HOLDINGS INC
1067983,2023-09-30,SNOW,6125376,935773692,SNOWFLAKE INC
1067983,2023-09-30,TMUS,570000,79828500,T-MOBILE US INC
1067983,2023-09-30,TMUS,4672000,654313600,T-MOBILE US INC
1067983,2023-09-30,VOO,43000,16886100,VANGUARD INDEX FDS
1067983,2023-09-30,VRSN,4910132,994449034,VERISIGN INC
1067983,2023-09-30,VRSN,7905481,1601097067,VERISIGN INC
1067983,2023-09-30,PARA,5886500,75935850,PARAMOUNT GLOBAL
1067983,2023-09-30,PARA,541800,6989220,PARAMOUNT GLOBAL
1067983,2023-09-30,PARA,17503089,225789848,PARAMOUNT GLOBAL
1067983,2023-09-30,PARA,6776000,87410400,PARAMOUNT GLOBAL
1067983,2023-09-30,PARA,23157313,298729338,PARAMOUNT GLOBAL
1067983,2023-09-30,PARA,36530304,471240922,PARAMOUNT GLOBAL
1067983,2023-09-30,PARA,3335969,43034000,PARAMOUNT GLOBAL
1067983,2023-09-30,V,8297460,1908498775,VISA INC
